NO_OF_FRAMES	438
147	1.46000	1388.959	-491.087	1381.637	1474.937	-532.295	1098.357	1657.520	-377.124	1000.706	1775.285	-285.453	948.135	1709.481	-277.987	945.549
148	1.47000	1387.699	-491.162	1382.287	1474.460	-533.261	1099.783	1657.747	-377.561	1004.981	1775.752	-285.305	952.886	1709.956	-277.777	950.551
149	1.48000	1386.353	-491.274	1382.880	1474.006	-534.207	1100.895	1657.979	-377.868	1009.247	1776.306	-285.208	958.328	1710.900	-277.296	954.841
150	1.49000	1384.925	-491.473	1383.527	1473.480	-535.120	1102.280	1658.130	-378.054	1013.338	1776.650	-285.128	963.444	1710.776	-277.820	960.983
151	1.50000	1383.529	-491.706	1384.207	1472.962	-536.246	1103.672	1658.268	-378.384	1017.671	1777.150	-285.143	968.823	1711.228	-277.844	966.420
152	1.51000	1382.029	-491.848	1384.923	1472.434	-537.001	1105.063	1658.532	-378.550	1022.252	1777.694	-285.050	974.419	1712.050	-277.462	971.037
153	1.52000	1380.750	-491.978	1385.519	1471.867	-538.195	1106.422	1658.615	-378.806	1026.701	1778.069	-284.938	980.014	1712.638	-276.955	976.294
154	1.53000	1379.100	-492.148	1386.197	1471.310	-539.103	1107.751	1658.505	-379.511	1031.317	1778.480	-285.040	985.553	1713.162	-276.975	981.388
155	1.54000	1377.585	-492.419	1386.969	1470.665	-540.085	1109.343	1658.532	-379.727	1035.980	1778.814	-285.116	991.355	1713.276	-277.072	987.394
156	1.55000	1376.089	-492.521	1387.533	1470.098	-540.976	1110.888	1658.663	-380.042	1040.715	1778.917	-285.342	996.983	1713.460	-277.202	993.003
157	1.56000	1374.468	-492.891	1388.354	1469.579	-541.795	1112.386	1658.637	-380.452	1045.221	1779.215	-285.181	1002.734	1713.651	-277.457	998.487
158	1.57000	1372.831	-493.093	1389.032	1468.972	-542.694	1113.850	1658.475	-380.880	1049.884	1779.394	-285.442	1008.503	1714.397	-276.916	1003.399
159	1.58000	1371.222	-493.373	1389.683	1468.375	-543.624	1115.206	1658.503	-381.085	1054.822	1779.762	-285.074	1014.590	1714.557	-277.129	1008.969
160	1.59000	1369.682	-493.509	1390.220	1467.746	-544.321	1116.738	1658.235	-381.746	1059.608	1779.985	-285.124	1020.572	1714.592	-277.388	1014.746
161	1.60000	1367.955	-493.740	1390.918	1467.085	-545.265	1118.271	1658.082	-381.930	1064.526	1780.054	-285.163	1026.258	1714.961	-276.988	1020.278
162	1.61000	1366.400	-493.918	1391.602	1466.411	-545.950	1119.687	1657.946	-382.406	1069.266	1780.005	-285.375	1032.129	1714.667	-277.501	1026.681
163	1.62000	1364.689	-494.073	1392.144	1465.753	-546.877	1121.047	1657.640	-383.167	1074.135	1780.139	-285.736	1038.110	1714.854	-277.519	1032.069
164	1.63000	1363.152	-494.298	1392.753	1465.158	-547.530	1122.467	1657.347	-383.485	1079.112	1779.950	-285.747	1043.821	1715.131	-277.340	1037.347
165	1.64000	1361.479	-494.356	1393.263	1464.409	-548.294	1124.062	1657.185	-383.888	1083.603	1780.008	-285.946	1049.733	1714.683	-278.080	1043.552
166	1.65000	1359.856	-494.519	1393.908	1463.796	-548.932	1125.560	1656.785	-384.583	1088.342	1780.070	-286.223	1055.610	1714.997	-278.251	1048.263
167	1.66000	1358.230	-494.777	1394.491	1463.201	-549.636	1126.856	1656.381	-385.036	1093.101	1780.097	-286.599	1061.063	1715.218	-278.073	1053.385
168	1.67000	1356.472	-494.842	1395.065	1462.549	-550.350	1128.495	1656.162	-385.638	1097.592	1780.022	-286.847	1066.499	1714.714	-279.300	1058.957
169	1.68000	1355.021	-494.977	1395.668	1462.014	-550.845	1130.035	1655.804	-386.181	1101.974	1779.819	-287.325	1071.889	1714.789	-279.297	1064.071
170	1.69000	1353.262	-495.054	1396.282	1461.473	-551.507	1131.507	1655.289	-386.933	1106.550	1779.492	-287.452	1077.115	1714.855	-279.355	1068.745
171	1.70000	1351.723	-495.140	1396.938	1460.941	-552.025	1132.912	1655.098	-387.356	1111.065	1779.322	-287.899	1082.360	1714.761	-279.280	1074.021
172	1.71000	1350.218	-495.147	1397.539	1460.341	-552.813	1134.663	1654.680	-387.923	1115.506	1779.044	-287.985	1087.611	1714.010	-280.372	1079.586
173	1.72000	1348.520	-495.265	1398.166	1459.817	-553.139	1136.133	1654.358	-388.522	1119.844	1778.721	-288.305	1092.592	1713.915	-280.204	1084.609
174	1.73000	1347.101	-495.270	1398.779	1459.316	-553.693	1137.508	1653.771	-389.355	1124.091	1778.450	-288.609	1097.606	1713.824	-280.335	1089.068
175	1.74000	1345.452	-495.416	1399.501	1458.836	-554.158	1139.032	1653.436	-389.667	1128.100	1778.177	-289.110	1102.500	1713.439	-280.664	1094.092
176	1.75000	1344.014	-495.300	1400.175	1458.287	-554.742	1140.662	1652.945	-390.108	1132.207	1777.849	-289.375	1107.184	1712.820	-281.458	1098.987
177	1.76000	1342.472	-495.264	1400.651	1457.777	-555.277	1142.059	1652.435	-390.776	1136.324	1777.497	-289.695	1111.620	1712.646	-281.715	1103.172
178	1.77000	1341.102	-495.210	1401.175	1457.343	-555.585	1143.502	1651.976	-391.075	1140.250	1777.122	-289.950	1115.927	1712.320	-282.054	1107.114
179	1.78000	1339.458	-495.380	1401.860	1456.826	-556.031	1145.064	1651.549	-391.632	1144.061	1776.838	-290.415	1120.252	1711.748	-282.218	1111.627
180	1.79000	1338.059	-495.227	1402.407	1456.440	-556.461	1146.450	1650.975	-392.161	1147.850	1776.195	-290.396	1123.955	1711.434	-282.390	1115.537
181	1.80000	1336.563	-495.189	1403.030	1456.014	-556.775	1147.969	1650.534	-392.679	1151.518	1775.750	-290.776	1128.010	1710.891	-282.747	1119.282
182	1.81000	1335.111	-495.212	1403.557	1455.639	-557.116	1149.320	1650.125	-393.029	1155.010	1775.203	-291.002	1131.774	1710.375	-283.094	1123.150
183	1.82000	1333.826	-495.124	1403.993	1455.318	-557.417	1150.632	1649.674	-393.495	1158.476	1774.778	-291.390	1135.612	1709.869	-283.415	1126.789
184	1.83000	1332.416	-495.029	1404.448	1454.877	-557.755	1152.058	1649.190	-393.889	1161.836	1774.234	-291.455	1139.206	1709.469	-283.537	1130.351
185	1.84000	1331.064	-494.941	1405.097	1454.522	-558.004	1153.240	1648.644	-394.291	1165.030	1773.891	-291.525	1142.822	1708.819	-284.130	1134.044
186	1.85000	1329.624	-494.978	1405.556	1454.058	-558.341	1154.645	1648.197	-394.686	1168.138	1773.550	-291.928	1146.379	1708.572	-284.055	1137.257
187	1.86000	1328.463	-494.917	1405.997	1453.704	-558.546	1155.836	1647.708	-395.047	1170.984	1773.010	-292.090	1150.042	1708.426	-283.847	1140.304
188	1.87000	1327.161	-494.759	1406.465	1453.334	-558.780	1156.951	1647.198	-395.425	1173.791	1772.544	-292.246	1152.987	1708.080	-284.039	1143.500
189	1.88000	1326.035	-494.512	1406.822	1452.998	-558.905	1158.213	1646.771	-395.729	1176.666	1772.285	-292.556	1156.191	1707.393	-284.492	1146.963
190	1.89000	1324.788	-494.358	1407.198	1452.649	-559.020	1159.283	1646.350	-396.054	1179.379	1771.674	-292.621	1159.011	1706.834	-284.851	1150.202
191	1.90000	1323.661	-494.251	1407.562	1452.405	-559.117	1160.282	1645.890	-396.233	1182.068	1771.390	-292.930	1162.143	1705.848	-285.794	1153.752
192	1.91000	1322.576	-494.109	1407.884	1452.039	-559.198	1161.424	1645.563	-396.484	1184.284	1771.016	-292.947	1164.965	1706.354	-284.701	1155.525
193	1.92000	1321.394	-494.029	1408.171	1451.712	-559.288	1162.502	1645.142	-396.785	1186.804	1770.648	-293.097	1167.584	1705.751	-285.216	1158.447
194	1.93000	1320.422	-493.825	1408.458	1451.479	-559.140	1163.362	1644.809	-396.953	1189.170	1770.217	-293.197	1170.166	1704.755	-286.560	1161.445
195	1.94000	1319.393	-493.589	1408.927	1451.138	-559.337	1164.355	1644.421	-397.106	1191.282	1770.133	-293.328	1172.838	1705.373	-285.396	1162.859
196	1.95000	1318.461	-493.438	1409.238	1450.946	-559.231	1165.309	1644.032	-397.464	1193.514	1769.708	-293.344	1175.086	1704.529	-286.184	1165.802
197	1.96000	1317.526	-493.215	1409.455	1450.659	-559.298	1166.189	1643.680	-397.426	1195.615	1769.624	-293.564	1177.377	1704.984	-285.488	1166.843
198	1.97000	1316.502	-493.168	1409.769	1450.437	-559.404	1167.007	1643.442	-397.819	1197.366	1769.139	-293.394	1179.550	1704.355	-286.019	1169.349
199	1.98000	1315.680	-493.005	1410.043	1450.324	-559.154	1167.738	1643.252	-397.715	1199.161	1768.951	-293.623	1181.395	1704.373	-285.835	1170.694
200	1.99000	1314.711	-492.950	1410.315	1450.010	-559.248	1168.654	1643.036	-397.882	1200.697	1768.724	-293.618	1183.197	1703.729	-286.360	1173.075
201	2.00000	1314.021	-492.567	1410.545	1449.855	-559.126	1169.336	1642.882	-397.907	1202.460	1768.450	-293.629	1184.773	1703.883	-286.071	1174.399
202	2.01000	1313.268	-492.369	1410.900	1449.709	-559.109	1170.081	1642.673	-398.193	1203.854	1768.418	-293.855	1186.450	1702.566	-287.602	1177.179
203	2.02000	1312.507	-492.235	1411.105	1449.569	-558.950	1170.733	1642.605	-398.122	1205.372	1768.260	-293.756	1187.778	1703.450	-286.510	1177.263
204	2.03000	1311.758	-492.096	1411.328	1449.506	-558.620	1171.295	1642.472	-398.305	1206.531	1768.090	-293.725	1188.997	1703.551	-286.163	1178.443
205	2.04000	1311.128	-492.100	1411.543	1449.273	-558.695	1172.006	1642.360	-398.469	1207.666	1768.105	-293.877	1190.182	1703.762	-286.139	1179.186
206	2.05000	1310.486	-491.895	1411.737	1449.174	-558.635	1172.545	1642.363	-398.275	1208.611	1768.243	-293.979	1191.377	1702.752	-287.725	1181.116
207	2.06000	1309.878	-491.746	1411.856	1449.064	-558.517	1173.095	1642.329	-398.433	1209.526	1768.220	-294.016	1192.291	1703.556	-286.639	1181.364
208	2.07000	1309.326	-491.447	1412.121	1449.047	-558.175	1173.463	1642.253	-398.630	1210.300	1768.106	-294.121	1193.033	1703.575	-286.518	1182.077
209	2.08000	1308.898	-491.316	1412.284	1448.942	-558.047	1173.977	1642.245	-398.696	1211.028	1768.119	-294.101	1193.805	1703.711	-286.488	1182.592
210	2.09000	1308.403	-491.236	1412.416	1448.843	-557.975	1174.329	1642.230	-398.702	1211.953	1768.100	-294.044	1194.516	1703.585	-286.743	1183.290
211	2.10000	1307.951	-491.075	1412.486	1448.729	-557.954	1174.558	1642.175	-398.754	1212.518	1768.038	-293.987	1195.063	1703.188	-287.346	1184.150
212	2.11000	1307.495	-490.981	1412.532	1448.598	-557.868	1174.806	1642.121	-398.898	1212.994	1768.102	-294.142	1195.792	1703.252	-287.231	1184.709
213	2.12000	1307.033	-490.860	1412.625	1448.412	-557.886	1175.320	1642.081	-398.981	1213.431	1767.952	-294.122	1196.204	1703.277	-287.057	1185.216
214	2.13000	1306.729	-490.766	1412.741	1448.282	-557.720	1175.546	1642.061	-399.039	1213.826	1767.875	-294.151	1196.531	1703.334	-287.029	1185.536
215	2.14000	1306.415	-490.655	1412.782	1448.135	-557.736	1175.835	1641.996	-399.027	1214.170	1767.883	-294.429	1197.094	1703.386	-287.048	1185.793
216	2.15000	1306.027	-490.599	1412.812	1447.940	-557.658	1176.040	1641.926	-398.973	1214.525	1767.907	-294.334	1197.542	1703.328	-287.111	1186.001
217	2.16000	1305.747	-490.437	1412.803	1447.815	-557.615	1176.221	1641.840	-399.017	1214.894	1767.701	-294.436	1197.690	1703.244	-287.147	1186.082
218	2.17000	1305.420	-490.349	1412.800	1447.690	-557.512	1176.357	1641.749	-398.990	1215.268	1767.569	-294.459	1197.924	1703.155	-287.137	1186.175
219	2.18000	1305.145	-490.321	1412.806	1447.632	-557.291	1176.410	1641.632	-399.063	1215.513	1767.465	-294.390	1198.196	1702.827	-287.438	1186.549
220	2.19000	1304.886	-490.265	1412.790	1447.477	-557.273	1176.531	1641.536	-399.169	1215.782	1767.243	-294.312	1198.616	1702.386	-287.891	1187.055
221	2.20000	1304.653	-490.276	1412.802	1447.331	-557.274	1176.623	1641.461	-399.226	1216.005	1767.149	-294.316	1198.802	1701.956	-288.337	1187.546
222	2.21000	1304.400	-490.343	1412.918	1447.202	-557.240	1176.699	1641.332	-399.295	1216.180	1767.009	-294.265	1198.938	1701.664	-288.619	1187.871
223	2.22000	1304.153	-490.398	1412.925	1447.114	-557.257	1176.805	1641.235	-399.300	1216.328	1766.992	-294.353	1198.770	1701.634	-288.577	1187.885
224	2.23000	1303.869	-490.428	1412.984	1446.993	-557.223	1176.863	1641.142	-399.374	1216.486	1766.882	-294.345	1198.823	1701.394	-288.695	1188.070
225	2.24000	1303.627	-490.379	1412.998	1446.864	-557.236	1176.888	1641.026	-399.400	1216.680	1766.752	-294.349	1198.864	1701.435	-288.585	1188.076
226	2.25000	1303.400	-490.393	1413.006	1446.669	-557.390	1177.088	1640.961	-399.427	1216.804	1766.703	-294.303	1198.999	1701.202	-288.742	1188.202
227	2.26000	1303.148	-490.370	1413.049	1446.599	-557.392	1177.172	1640.909	-399.452	1216.978	1766.509	-294.294	1199.006	1701.165	-288.661	1188.275
228	2.27000	1302.962	-490.387	1413.033	1446.512	-557.379	1177.214	1640.811	-399.483	1217.106	1766.384	-294.259	1199.123	1701.607	-287.920	1187.672
229	2.28000	1302.743	-490.415	1413.018	1446.398	-557.310	1177.300	1640.727	-399.520	1217.252	1766.231	-294.184	1199.196	1701.490	-287.975	1187.808
230	2.29000	1302.565	-490.397	1413.036	1446.305	-557.338	1177.421	1640.683	-399.543	1217.438	1766.077	-294.238	1199.305	1701.318	-287.886	1188.007
231	2.30000	1302.350	-490.382	1413.045	1446.192	-557.398	1177.562	1640.577	-399.667	1217.588	1765.958	-294.232	1199.355	1701.206	-287.906	1188.155
232	2.31000	1302.234	-490.365	1413.070	1446.135	-557.399	1177.726	1640.521	-399.624	1217.796	1765.820	-294.276	1199.413	1701.133	-287.950	1188.187
233	2.32000	1302.085	-490.433	1413.092	1446.085	-557.460	1177.795	1640.473	-399.604	1217.980	1765.684	-294.332	1199.485	1700.972	-287.983	1188.262
234	2.33000	1301.944	-490.402	1413.128	1446.015	-557.458	1177.881	1640.410	-399.646	1218.133	1765.635	-294.349	1199.546	1700.933	-288.062	1188.364
235	2.34000	1301.809	-490.456	1413.142	1445.959	-557.509	1177.988	1640.377	-399.665	1218.299	1765.575	-294.425	1199.690	1700.865	-288.106	1188.398
236	2.35000	1301.627	-490.467	1413.168	1445.919	-557.559	1178.158	1640.311	-399.639	1218.534	1765.507	-294.455	1199.766	1700.846	-288.129	1188.421
237	2.36000	1301.469	-490.471	1413.175	1445.826	-557.535	1178.230	1640.275	-399.699	1218.781	1765.446	-294.503	1199.895	1700.790	-288.154	1188.436
238	2.37000	1301.318	-490.517	1413.280	1445.849	-557.595	1178.414	1640.222	-399.756	1219.019	1765.443	-294.581	1200.040	1700.741	-288.143	1188.560
239	2.38000	1301.148	-490.563	1413.299	1445.810	-557.622	1178.501	1640.190	-399.815	1219.195	1765.396	-294.634	1200.115	1700.733	-288.212	1188.619
240	2.39000	1301.060	-490.570	1413.295	1445.763	-557.658	1178.602	1640.132	-399.916	1219.337	1765.407	-294.659	1200.345	1700.796	-288.263	1188.622
241	2.40000	1300.915	-490.607	1413.393	1445.762	-557.664	1178.706	1640.121	-399.964	1219.514	1765.385	-294.713	1200.458	1700.852	-288.270	1188.760
242	2.41000	1300.809	-490.661	1413.440	1445.702	-557.703	1178.834	1640.119	-400.110	1219.684	1765.404	-294.737	1200.654	1700.880	-288.319	1188.850
243	2.42000	1300.729	-490.660	1413.470	1445.730	-557.749	1178.923	1640.082	-400.218	1219.852	1765.410	-294.866	1200.809	1700.908	-288.369	1188.942
244	2.43000	1300.648	-490.744	1413.509	1445.713	-557.773	1178.947	1640.079	-400.278	1220.001	1765.461	-294.953	1200.966	1700.937	-288.442	1189.010
245	2.44000	1300.537	-490.831	1413.535	1445.690	-557.859	1179.030	1640.132	-400.374	1220.146	1765.506	-295.078	1201.117	1700.921	-288.525	1189.176
246	2.45000	1300.454	-490.932	1413.602	1445.714	-557.881	1179.047	1640.161	-400.454	1220.272	1765.516	-295.157	1201.218	1700.938	-288.540	1189.425
247	2.46000	1300.415	-491.017	1413.630	1445.682	-557.926	1179.097	1640.204	-400.540	1220.360	1765.555	-295.247	1201.374	1700.013	-290.039	1190.691
248	2.47000	1300.356	-491.065	1413.661	1445.717	-557.987	1179.149	1640.222	-400.595	1220.456	1765.571	-295.346	1201.525	1700.127	-289.999	1190.754
249	2.48000	1300.289	-491.151	1413.657	1445.698	-558.019	1179.173	1640.237	-400.657	1220.555	1765.584	-295.511	1201.649	1700.683	-289.350	1190.221
250	2.49000	1300.242	-491.253	1413.713	1445.707	-558.081	1179.184	1640.203	-400.869	1220.711	1765.560	-295.611	1201.702	1700.743	-289.434	1190.303
251	2.50000	1300.210	-491.351	1413.715	1445.660	-558.145	1179.148	1640.177	-400.976	1220.794	1765.579	-295.705	1201.778	1700.734	-289.506	1190.365
252	2.51000	1300.170	-491.472	1413.718	1445.619	-558.266	1179.145	1640.132	-401.173	1220.935	1765.580	-295.775	1201.860	1700.745	-289.622	1190.407
253	2.52000	1300.118	-491.630	1413.729	1445.598	-558.359	1179.098	1640.096	-401.363	1221.001	1765.533	-295.814	1201.880	1700.658	-289.772	1190.481
254	2.53000	1300.065	-491.793	1413.722	1445.584	-558.394	1179.109	1640.079	-401.447	1221.068	1765.462	-295.870	1201.927	1700.552	-289.914	1190.586
255	2.54000	1300.029	-491.832	1413.693	1445.545	-558.469	1179.041	1640.062	-401.548	1221.108	1765.384	-295.926	1201.914	1700.557	-289.936	1190.559
256	2.55000	1300.011	-491.955	1413.636	1445.506	-558.555	1178.945	1640.019	-401.645	1221.106	1765.325	-295.991	1201.941	1700.525	-289.981	1190.596
257	2.56000	1300.020	-492.080	1413.588	1445.502	-558.648	1178.852	1640.000	-401.744	1221.147	1765.203	-296.028	1201.940	1700.418	-290.075	1190.585
258	2.57000	1300.010	-492.164	1413.528	1445.454	-558.854	1178.668	1639.968	-401.887	1221.098	1765.084	-296.131	1201.978	1700.376	-290.077	1190.584
259	2.58000	1299.946	-492.329	1413.544	1445.429	-558.898	1178.590	1639.918	-402.024	1221.074	1764.964	-296.201	1201.985	1700.305	-290.224	1190.435
260	2.59000	1299.933	-492.458	1413.468	1445.335	-558.928	1178.517	1639.862	-402.120	1221.023	1764.852	-296.380	1202.337	1700.221	-290.284	1190.384
261	2.60000	1299.913	-492.564	1413.420	1445.284	-558.912	1178.363	1639.831	-402.209	1221.025	1764.712	-296.386	1202.291	1700.108	-290.297	1190.347
262	2.61000	1299.911	-492.649	1413.336	1445.199	-558.923	1178.270	1639.750	-402.339	1220.875	1764.513	-296.401	1202.039	1699.993	-290.398	1190.250
263	2.62000	1299.887	-492.775	1413.290	1445.194	-558.905	1178.200	1639.790	-402.439	1220.855	1764.471	-296.424	1201.961	1699.874	-290.501	1190.056
264	2.63000	1299.860	-492.891	1413.253	1445.165	-559.003	1178.075	1639.711	-402.723	1220.523	1764.407	-296.458	1201.885	1699.777	-290.605	1190.007
265	2.64000	1299.846	-492.981	1413.194	1445.059	-559.095	1177.956	1639.707	-402.822	1220.433	1764.351	-296.513	1201.417	1699.725	-290.617	1189.921
266	2.65000	1299.882	-493.088	1413.075	1445.047	-559.046	1177.833	1639.689	-402.910	1220.345	1764.307	-296.512	1201.281	1699.587	-290.693	1189.880
267	2.66000	1299.857	-493.215	1413.019	1444.991	-559.111	1177.709	1639.664	-402.986	1220.232	1764.242	-296.521	1201.118	1699.515	-290.696	1189.730
268	2.67000	1299.860	-493.275	1412.937	1444.844	-559.226	1177.606	1639.665	-403.008	1220.109	1764.199	-296.575	1201.005	1699.491	-290.722	1189.651
269	2.68000	1299.883	-493.412	1412.815	1444.832	-559.237	1177.521	1639.685	-403.071	1219.981	1764.218	-296.585	1200.836	1699.354	-290.794	1189.517
270	2.69000	1299.881	-493.468	1412.768	1444.763	-559.248	1177.387	1639.721	-403.079	1219.908	1764.063	-296.698	1200.551	1699.293	-290.855	1189.497
271	2.70000	1299.875	-493.543	1412.702	1444.721	-559.200	1177.238	1639.758	-403.116	1219.784	1764.173	-296.705	1200.445	1699.191	-290.938	1189.452
272	2.71000	1299.881	-493.609	1412.625	1444.683	-559.237	1177.099	1639.816	-403.131	1219.600	1764.182	-296.680	1200.339	1699.120	-290.983	1189.388
273	2.72000	1299.907	-493.669	1412.594	1444.669	-559.211	1177.053	1639.842	-403.120	1219.472	1764.199	-296.626	1200.179	1699.131	-290.986	1189.234
274	2.73000	1299.960	-493.771	1412.520	1444.647	-559.267	1176.849	1639.882	-403.157	1219.335	1764.091	-296.763	1199.815	1699.077	-291.037	1189.108
275	2.74000	1299.965	-493.802	1412.495	1444.633	-559.262	1176.786	1639.907	-403.157	1219.215	1764.163	-296.754	1199.625	1699.039	-291.086	1189.051
276	2.75000	1300.012	-493.856	1412.417	1444.622	-559.290	1176.678	1639.939	-403.185	1219.093	1764.197	-296.681	1199.356	1699.041	-291.161	1188.972
277	2.76000	1300.070	-493.917	1412.385	1444.609	-559.238	1176.485	1639.981	-403.211	1218.970	1764.228	-296.724	1199.252	1699.024	-291.153	1188.916
278	2.77000	1300.085	-494.017	1412.341	1444.594	-559.317	1176.408	1640.013	-403.241	1218.855	1764.221	-296.714	1199.114	1699.019	-291.209	1188.868
279	2.78000	1300.137	-494.044	1412.287	1444.573	-559.359	1176.317	1639.945	-403.363	1218.784	1764.207	-296.754	1199.074	1698.986	-291.198	1188.849
280	2.79000	1300.181	-494.127	1412.279	1444.574	-559.365	1176.196	1639.967	-403.512	1218.420	1764.202	-296.766	1198.982	1698.927	-291.248	1188.758
281	2.80000	1300.263	-494.163	1412.221	1444.540	-559.378	1176.071	1639.982	-403.692	1218.368	1764.106	-296.712	1198.754	1698.786	-291.277	1188.778
282	2.81000	1300.269	-494.218	1412.167	1444.551	-559.405	1176.010	1639.943	-403.743	1218.326	1764.071	-296.676	1198.678	1698.777	-291.312	1188.755
283	2.82000	1300.338	-494.249	1412.153	1444.581	-559.450	1175.880	1639.980	-403.762	1218.296	1763.984	-296.703	1198.597	1698.673	-291.292	1188.742
284	2.83000	1300.373	-494.303	1412.106	1444.669	-559.339	1175.731	1639.970	-403.799	1218.280	1763.969	-296.657	1198.625	1698.616	-291.260	1188.711
285	2.84000	1300.410	-494.354	1412.065	1444.651	-559.335	1175.684	1639.941	-403.788	1218.267	1763.865	-296.661	1198.590	1698.526	-291.301	1188.700
286	2.85000	1300.490	-494.373	1412.043	1444.665	-559.325	1175.660	1639.935	-403.840	1218.232	1763.852	-296.625	1198.593	1698.462	-291.249	1188.699
287	2.86000	1300.550	-494.393	1412.052	1444.679	-559.354	1175.588	1639.918	-403.776	1218.249	1763.801	-296.611	1198.585	1698.419	-291.253	1188.699
288	2.87000	1300.620	-494.439	1412.006	1444.721	-559.289	1175.531	1639.885	-403.796	1218.219	1763.726	-296.540	1198.532	1698.394	-291.233	1188.689
289	2.88000	1300.680	-494.456	1412.023	1444.726	-559.298	1175.521	1639.926	-403.804	1218.195	1763.735	-296.464	1198.537	1698.343	-291.222	1188.722
290	2.89000	1300.756	-494.485	1411.972	1444.776	-559.250	1175.426	1639.961	-403.836	1218.172	1763.728	-296.435	1198.518	1698.289	-291.219	1188.679
291	2.90000	1300.777	-494.491	1411.928	1444.819	-559.209	1175.349	1640.004	-403.802	1218.106	1763.785	-296.409	1198.514	1698.399	-291.194	1188.607
292	2.91000	1300.901	-494.533	1411.931	1444.890	-559.162	1175.303	1640.063	-403.802	1218.064	1763.808	-296.413	1198.424	1698.387	-291.209	1188.525
